Country Code,Country,Year,Series,System of trade,Value
670,Saint Vincent & Grenadines,2010,Balance imports/exports (millions of US dollars),S,-338
670,Saint Vincent & Grenadines,2015,Balance imports/exports (millions of US dollars),S,-287
670,Saint Vincent & Grenadines,2018,Balance imports/exports (millions of US dollars),S,-310
670,Saint Vincent & Grenadines,2019,Balance imports/exports (millions of US dollars),S,-297
670,Saint Vincent & Grenadines,2020,Balance imports/exports (millions of US dollars),S,-267
882,Samoa,1995,Imports CIF (millions of US dollars),S,95
882,Samoa,2005,Imports CIF (millions of US dollars),S,239
882,Samoa,2010,Imports CIF (millions of US dollars),S,310
882,Samoa,2015,Imports CIF (millions of US dollars),S,371
882,Samoa,2018,Imports CIF (millions of US dollars),S,363
882,Samoa,2019,Imports CIF (millions of US dollars),S,391
882,Samoa,2020,Imports CIF (millions of US dollars),S,313
882,Samoa,1995,Exports FOB (millions of US dollars),S,9
882,Samoa,2005,Exports FOB (millions of US dollars),S,87
882,Samoa,2010,Exports FOB (millions of US dollars),S,70
882,Samoa,2015,Exports FOB (millions of US dollars),S,59
882,Samoa,2018,Exports FOB (millions of US dollars),S,46
882,Samoa,2019,Exports FOB (millions of US dollars),S,49
882,Samoa,2020,Exports FOB (millions of US dollars),S,37
882,Samoa,1995,Balance imports/exports (millions of US dollars),S,-86
882,Samoa,2005,Balance imports/exports (millions of US dollars),S,-151
882,Samoa,2010,Balance imports/exports (millions of US dollars),S,-240
882,Samoa,2015,Balance imports/exports (millions of US dollars),S,-312
882,Samoa,2018,Balance imports/exports (millions of US dollars),S,-317
882,Samoa,2019,Balance imports/exports (millions of US dollars),S,-341
882,Samoa,2020,Balance imports/exports (millions of US dollars),S,-276
678,Sao Tome and Principe,1995,Imports CIF (millions of US dollars),S,29
678,Sao Tome and Principe,2005,Imports CIF (millions of US dollars),S,50
678,Sao Tome and Principe,2010,Imports CIF (millions of US dollars),S,112
678,Sao Tome and Principe,2015,Imports CIF (millions of US dollars),S,142
678,Sao Tome and Principe,2018,Imports CIF (millions of US dollars),S,148
678,Sao Tome and Principe,2019,Imports CIF (millions of US dollars),S,148
678,Sao Tome and Principe,2020,Imports CIF (millions of US dollars),S,164
678,Sao Tome and Principe,1995,Exports FOB (millions of US dollars),S,5
678,Sao Tome and Principe,2005,Exports FOB (millions of US dollars),S,3
678,Sao Tome and Principe,2010,Exports FOB (millions of US dollars),S,6
678,Sao Tome and Principe,2015,Exports FOB (millions of US dollars),S,9
678,Sao Tome and Principe,2018,Exports FOB (millions of US dollars),S,12
678,Sao Tome and Principe,2019,Exports FOB (millions of US dollars),S,10
678,Sao Tome and Principe,2020,Exports FOB (millions of US dollars),S,11
678,Sao Tome and Principe,1995,Balance imports/exports (millions of US dollars),S,-24
678,Sao Tome and Principe,2005,Balance imports/exports (millions of US dollars),S,-46
678,Sao Tome and Principe,2010,Balance imports/exports (millions of US dollars),S,-106
678,Sao Tome and Principe,2015,Balance imports/exports (millions of US dollars),S,-133
678,Sao Tome and Principe,2018,Balance imports/exports (millions of US dollars),S,-136
678,Sao Tome and Principe,2019,Balance imports/exports (millions of US dollars),S,-138
678,Sao Tome and Principe,2020,Balance imports/exports (millions of US dollars),S,-153
682,Saudi Arabia,1995,Imports CIF (millions of US dollars),S,"28,085"
682,Saudi Arabia,2005,Imports CIF (millions of US dollars),S,"57,233"
682,Saudi Arabia,2010,Imports CIF (millions of US dollars),S,"103,622"
682,Saudi Arabia,2015,Imports CIF (millions of US dollars),S,"174,786"
682,Saudi Arabia,2018,Imports CIF (millions of US dollars),S,"135,211"
682,Saudi Arabia,2019,Imports CIF (millions of US dollars),S,"144,334"
682,Saudi Arabia,2020,Imports CIF (millions of US dollars),S,"131,354"
682,Saudi Arabia,1995,Exports FOB (millions of US dollars),S,"49,030"
682,Saudi Arabia,2005,Exports FOB (millions of US dollars),S,"180,278"
682,Saudi Arabia,2010,Exports FOB (millions of US dollars),S,"250,577"
682,Saudi Arabia,2015,Exports FOB (millions of US dollars),S,"203,689"
682,Saudi Arabia,2018,Exports FOB (millions of US dollars),S,"294,536"
682,Saudi Arabia,2019,Exports FOB (millions of US dollars),S,"251,800"
682,Saudi Arabia,2020,Exports FOB (millions of US dollars),S,"168,822"
682,Saudi Arabia,1995,Balance imports/exports (millions of US dollars),S,"20,944"
682,Saudi Arabia,2005,Balance imports/exports (millions of US dollars),S,"123,045"
682,Saudi Arabia,2010,Balance imports/exports (millions of US dollars),S,"146,955"
682,Saudi Arabia,2015,Balance imports/exports (millions of US dollars),S,"28,903"
682,Saudi Arabia,2018,Balance imports/exports (millions of US dollars),S,"159,324"
682,Saudi Arabia,2019,Balance imports/exports (millions of US dollars),S,"107,466"
682,Saudi Arabia,2020,Balance imports/exports (millions of US dollars),S,"37,468"
686,Senegal,1995,Imports CIF (millions of US dollars),G,"1,413"
686,Senegal,2005,Imports CIF (millions of US dollars),G,"3,498"
686,Senegal,2010,Imports CIF (millions of US dollars),G,"4,777"
686,Senegal,2015,Imports CIF (millions of US dollars),G,"5,595"
686,Senegal,2018,Imports CIF (millions of US dollars),G,"8,071"
686,Senegal,2019,Imports CIF (millions of US dollars),G,"8,144"
686,Senegal,2020,Imports CIF (millions of US dollars),G,"7,812"
686,Senegal,1995,Exports FOB (millions of US dollars),G,412
686,Senegal,2005,Exports FOB (millions of US dollars),G,"1,471"
686,Senegal,2010,Exports FOB (millions of US dollars),G,"2,086"
686,Senegal,2015,Exports FOB (millions of US dollars),G,"2,612"
686,Senegal,2018,Exports FOB (millions of US dollars),G,"3,623"
686,Senegal,2019,Exports FOB (millions of US dollars),G,"4,179"
686,Senegal,2020,Exports FOB (millions of US dollars),G,"3,929"
686,Senegal,1995,Balance imports/exports (millions of US dollars),G,"-1,001"
686,Senegal,2005,Balance imports/exports (millions of US dollars),G,"-2,027"
686,Senegal,2010,Balance imports/exports (millions of US dollars),G,"-2,691"
686,Senegal,2015,Balance imports/exports (millions of US dollars),G,"-2,984"
686,Senegal,2018,Balance imports/exports (millions of US dollars),G,"-4,448"
686,Senegal,2019,Balance imports/exports (millions of US dollars),G,"-3,965"
686,Senegal,2020,Balance imports/exports (millions of US dollars),G,"-3,883"
688,Serbia,2010,Imports CIF (millions of US dollars),S,"16,735"
688,Serbia,2015,Imports CIF (millions of US dollars),S,"18,210"
688,Serbia,2018,Imports CIF (millions of US dollars),S,"25,883"
688,Serbia,2019,Imports CIF (millions of US dollars),S,"26,730"
688,Serbia,2020,Imports CIF (millions of US dollars),S,"26,228"
688,Serbia,2010,Exports FOB (millions of US dollars),S,"9,795"
688,Serbia,2015,Exports FOB (millions of US dollars),S,"13,379"
688,Serbia,2018,Exports FOB (millions of US dollars),S,"19,239"
688,Serbia,2019,Exports FOB (millions of US dollars),S,"19,633"
688,Serbia,2020,Exports FOB (millions of US dollars),S,"19,498"
688,Serbia,2010,Balance imports/exports (millions of US dollars),S,"-6,940"
688,Serbia,2015,Balance imports/exports (millions of US dollars),S,"-4,831"
688,Serbia,2018,Balance imports/exports (millions of US dollars),S,"-6,644"
688,Serbia,2019,Balance imports/exports (millions of US dollars),S,"-7,097"
688,Serbia,2020,Balance imports/exports (millions of US dollars),S,"-6,730"
891,Serbia and Monten. [former],1995,Imports CIF (millions of US dollars),S,"2,666"
891,Serbia and Monten. [former],2005,Imports CIF (millions of US dollars),S,"11,393"
891,Serbia and Monten. [former],1995,Exports FOB (millions of US dollars),S,"1,531"
891,Serbia and Monten. [former],2005,Exports FOB (millions of US dollars),S,"4,430"
891,Serbia and Monten. [former],1995,Balance imports/exports (millions of US dollars),S,"-1,135"
891,Serbia and Monten. [former],2005,Balance imports/exports (millions of US dollars),S,"-6,963"
690,Seychelles,1995,Imports CIF (millions of US dollars),G,255
690,Seychelles,2005,Imports CIF (millions of US dollars),G,675
690,Seychelles,2010,Imports CIF (millions of US dollars),G,"1,180"
690,Seychelles,2015,Imports CIF (millions of US dollars),G,975
690,Seychelles,2018,Imports CIF (millions of US dollars),G,"1,137"
690,Seychelles,2019,Imports CIF (millions of US dollars),G,"1,438"
690,Seychelles,2020,Imports CIF (millions of US dollars),G,"1,041"
690,Seychelles,1995,Exports FOB (millions of US dollars),G,53
690,Seychelles,2005,Exports FOB (millions of US dollars),G,340
690,Seychelles,2010,Exports FOB (millions of US dollars),G,418
690,Seychelles,2015,Exports FOB (millions of US dollars),G,474
690,Seychelles,2018,Exports FOB (millions of US dollars),G,847
690,Seychelles,2019,Exports FOB (millions of US dollars),G,824
690,Seychelles,2020,Exports FOB (millions of US dollars),G,546
690,Seychelles,1995,Balance imports/exports (millions of US dollars),G,-202
690,Seychelles,2005,Balance imports/exports (millions of US dollars),G,-335
690,Seychelles,2010,Balance imports/exports (millions of US dollars),G,-763
690,Seychelles,2015,Balance imports/exports (millions of US dollars),G,-501
690,Seychelles,2018,Balance imports/exports (millions of US dollars),G,-290
690,Seychelles,2019,Balance imports/exports (millions of US dollars),G,-614
690,Seychelles,2020,Balance imports/exports (millions of US dollars),G,-496
694,Sierra Leone,1995,Imports CIF (millions of US dollars),S,131
694,Sierra Leone,2005,Imports CIF (millions of US dollars),S,341
694,Sierra Leone,2010,Imports CIF (millions of US dollars),S,776
694,Sierra Leone,2015,Imports CIF (millions of US dollars),S,"1,759"
694,Sierra Leone,2018,Imports CIF (millions of US dollars),S,987
694,Sierra Leone,2019,Imports CIF (millions of US dollars),S,"1,055"
694,Sierra Leone,2020,Imports CIF (millions of US dollars),S,"1,120"
694,Sierra Leone,1995,Exports FOB (millions of US dollars),S,42
694,Sierra Leone,2005,Exports FOB (millions of US dollars),S,154
694,Sierra Leone,2010,Exports FOB (millions of US dollars),S,319
694,Sierra Leone,2015,Exports FOB (millions of US dollars),S,93
694,Sierra Leone,2018,Exports FOB (millions of US dollars),S,205
694,Sierra Leone,2019,Exports FOB (millions of US dollars),S,200
694,Sierra Leone,2020,Exports FOB (millions of US dollars),S,193
694,Sierra Leone,1995,Balance imports/exports (millions of US dollars),S,-89
694,Sierra Leone,2005,Balance imports/exports (millions of US dollars),S,-187
694,Sierra Leone,2010,Balance imports/exports (millions of US dollars),S,-457
694,Sierra Leone,2015,Balance imports/exports (millions of US dollars),S,"-1,666"
694,Sierra Leone,2018,Balance imports/exports (millions of US dollars),S,-782
694,Sierra Leone,2019,Balance imports/exports (millions of US dollars),S,-855
694,Sierra Leone,2020,Balance imports/exports (millions of US dollars),S,-927
702,Singapore,1995,Imports CIF (millions of US dollars),G,"124,503"
702,Singapore,2005,Imports CIF (millions of US dollars),G,"200,724"
702,Singapore,2010,Imports CIF (millions of US dollars),G,"313,071"
702,Singapore,2015,Imports CIF (millions of US dollars),G,"308,122"
702,Singapore,2018,Imports CIF (millions of US dollars),G,"370,504"
702,Singapore,2019,Imports CIF (millions of US dollars),G,"358,975"
702,Singapore,2020,Imports CIF (millions of US dollars),G,"329,032"
702,Singapore,1995,Exports FOB (millions of US dollars),G,"118,263"
702,Singapore,2005,Exports FOB (millions of US dollars),G,"230,344"
702,Singapore,2010,Exports FOB (millions of US dollars),G,"353,240"
702,Singapore,2015,Exports FOB (millions of US dollars),G,"357,941"
702,Singapore,2018,Exports FOB (millions of US dollars),G,"411,743"
702,Singapore,2019,Exports FOB (millions of US dollars),G,"390,332"
702,Singapore,2020,Exports FOB (millions of US dollars),G,"362,928"
702,Singapore,1995,Balance imports/exports (millions of US dollars),G,"-6,240"
702,Singapore,2005,Balance imports/exports (millions of US dollars),G,"29,619"
702,Singapore,2010,Balance imports/exports (millions of US dollars),G,"40,169"
702,Singapore,2015,Balance imports/exports (millions of US dollars),G,"49,820"
702,Singapore,2018,Balance imports/exports (millions of US dollars),G,"41,240"
702,Singapore,2019,Balance imports/exports (millions of US dollars),G,"31,357"
702,Singapore,2020,Balance imports/exports (millions of US dollars),G,"33,895"
703,Slovakia,1995,Imports CIF (millions of US dollars),S,"8,162"
703,Slovakia,2005,Imports CIF (millions of US dollars),S,"34,226"
703,Slovakia,2010,Imports CIF (millions of US dollars),S,"65,644"
703,Slovakia,2015,Imports CIF (millions of US dollars),S,"73,053"
703,Slovakia,2018,Imports CIF (millions of US dollars),S,"92,953"
703,Slovakia,2019,Imports CIF (millions of US dollars),S,"90,908"
703,Slovakia,2020,Imports CIF (millions of US dollars),S,"85,449"
703,Slovakia,1995,Exports FOB (millions of US dollars),S,"8,374"
703,Slovakia,2005,Exports FOB (millions of US dollars),S,"32,210"
703,Slovakia,2010,Exports FOB (millions of US dollars),S,"65,306"
703,Slovakia,2015,Exports FOB (millions of US dollars),S,"74,970"
703,Slovakia,2018,Exports FOB (millions of US dollars),S,"93,403"
703,Slovakia,2019,Exports FOB (millions of US dollars),S,"89,909"
703,Slovakia,2020,Exports FOB (millions of US dollars),S,"86,333"
703,Slovakia,1995,Balance imports/exports (millions of US dollars),S,212
703,Slovakia,2005,Balance imports/exports (millions of US dollars),S,"-2,016"
703,Slovakia,2010,Balance imports/exports (millions of US dollars),S,-338
703,Slovakia,2015,Balance imports/exports (millions of US dollars),S,"1,916"
703,Slovakia,2018,Balance imports/exports (millions of US dollars),S,450
703,Slovakia,2019,Balance imports/exports (millions of US dollars),S,-999
703,Slovakia,2020,Balance imports/exports (millions of US dollars),S,884
705,Slovenia,1995,Imports CIF (millions of US dollars),S,"9,492"
705,Slovenia,2005,Imports CIF (millions of US dollars),S,"19,626"
705,Slovenia,2010,Imports CIF (millions of US dollars),S,"26,592"
705,Slovenia,2015,Imports CIF (millions of US dollars),S,"25,870"
705,Slovenia,2018,Imports CIF (millions of US dollars),S,"36,267"
705,Slovenia,2019,Imports CIF (millions of US dollars),S,"38,162"
705,Slovenia,2020,Imports CIF (millions of US dollars),S,"36,513"
705,Slovenia,1995,Exports FOB (millions of US dollars),S,"8,316"
705,Slovenia,2005,Exports FOB (millions of US dollars),S,"17,896"
705,Slovenia,2010,Exports FOB (millions of US dollars),S,"24,435"
705,Slovenia,2015,Exports FOB (millions of US dollars),S,"26,587"
705,Slovenia,2018,Exports FOB (millions of US dollars),S,"36,471"
705,Slovenia,2019,Exports FOB (millions of US dollars),S,"37,575"
705,Slovenia,2020,Exports FOB (millions of US dollars),S,"37,471"
705,Slovenia,1995,Balance imports/exports (millions of US dollars),S,"-1,176"
705,Slovenia,2005,Balance imports/exports (millions of US dollars),S,"-1,730"
705,Slovenia,2010,Balance imports/exports (millions of US dollars),S,"-2,157"
705,Slovenia,2015,Balance imports/exports (millions of US dollars),S,717
705,Slovenia,2018,Balance imports/exports (millions of US dollars),S,204
705,Slovenia,2019,Balance imports/exports (millions of US dollars),S,-587
705,Slovenia,2020,Balance imports/exports (millions of US dollars),S,958
90,Solomon Islands,1995,Imports CIF (millions of US dollars),S,154
